"dates","title"
1989-02-03,"Klein wie Napoleon"
1988-12-30,"Der Freiheit eine Falle"
1988-12-09,"Treu deutsch"
1988-11-25,"Laufende Lernprozesse"
1988-11-18,"Yuppies im Risikorausch"
1988-11-11,"Auf nuklearem Trip"
1988-11-11,"Irren ist menschlich"
1988-11-04,"Angetippt"
1988-10-28,"Kein Klima für Atomkraft"
1988-09-23,"Gegendarstellung "
1988-09-16,"Ein Profi zwischen allen Fronten"
1988-08-26,"Wahlkampf – romantisch grün"
1988-08-26,"Exempel an der Elbe"
1988-08-26,"Ja zum Öl"
1988-08-05,"Werden Männerköpfe rollen?"
1988-07-15,"ZEITRAFFER"
1988-07-01,"Wie das Fieber senken?"
1988-06-17,"Prüfstein"
1988-06-10,"Leben mit der Todeskurve"
1988-04-29,"Hier ist das Positive"
1988-04-22,"""Im Norden ist etwas im Gange"""
1988-04-15,"Rom steigt aus"
1988-03-04,"Stoff zum Streiten"
1988-02-19,"Unbeirrt in den Bankrott"
1988-01-29,"Sieben Prinzipien vernünftiger Energiepolitik"
1988-01-29,"Eine Million stimmt freundlich"
1988-01-22,"Angetippt"
1988-01-15,"Kinder fragen – wer antwortet?"
1988-01-08,"Die Büchsen der Atom-Pandora"
1987-11-27,"Immer an der falschen Ecke"
1987-11-20,"Die Predigt wurde nicht verstanden"
1987-11-06,"Der Markt und seine Sünden"
1987-10-09,"Requiem für das Baskenland"
1987-08-21,"Machtwort der Ohnmächtigen"
1987-07-31,"Blau-Weiß–Rot oder Rot-Grün oder was?"
1987-06-12,"Götz und Grün"
1987-05-29,"ZEITRAFFER"
1987-05-22,"Maggie gibt sich Blößen"
1987-05-15,"Alleinsein ist das Schlimmste"
1987-05-08,"Beten statt Besetzen"
1987-04-24,"Ausstieg auf italienisch"
1987-04-24,"Der Geist ist aus der Flasche"
1987-04-24,"Ein Zeichen der Hoffnung"
1987-04-17,"Studenten ’87: Und sie bewegen sich doch!"
1987-04-10,"Nicht nur für Verrückte"
1987-01-16,"""Wir verschenken keine Chancen"""
1987-01-02,"Immer fester druff?"
1986-11-07,"Wenn die Welt in den Angeln knarrt"
1986-10-31,"Schock für den Ölscheich"
1986-10-24,"Frau, Mann und Macht"
1986-10-24,"Ein kleiner Schritt weiter"
1986-10-24,"Mißtöne und Verstimmungen"
1986-10-17,"Die endlose Plage"
1986-10-17," Tschernobyl: Ein Fehler nach dem anderen..."
1986-10-10,"Phase der Besinnung"
1986-10-10,"Ohne Zweifel ins Atomzeitalter "
1986-10-03,"""Der Ausstieg ist eine Chance"""
1986-09-26,"Worte der Woche"
1986-09-26,"Nukleartest auf der Insel"
1986-09-19,"Die Gefahr verändert alles"
1986-09-19,"Als wäre nichts geschehen"
1986-09-12,"Heiter, fromm und anspruchslos"
1986-09-12,"""Atomenergie überfordert die Menschen"""
1986-09-05,"Ein Ausstieg aus dem Nichts?"
1986-09-05,"Zukunft am Ende der Welt"
1986-08-29,"Von Horror keine Spur"
1986-08-22,"Beschwingt, aber nicht berauscht"
1986-08-15,"Deutsche Schafe dürfen strahlen"
1986-08-08,"Nagelprobe für die Aufrichtigkeit"
1986-08-01,"Ein langer Abschied"
1986-08-01,"WAAhnsinn und Spaß in Burglengenfeld"
1986-06-20,"WAA-Devotionalien in Salzburg"
1986-06-20,"Banale Sorge?"
1986-06-13,"Immer an den Ketten gerasselt"
1986-06-06,"""So geht das nicht weiter"""
1986-06-06,"Allas Rockkonzert - Gebet um Errettung"
1986-06-06,"Katz und Maus vor Gericht"
1986-06-06,"Vom Star-Physiker zum Feuerwehrmann"
1986-06-06,"Mit Atomstrom in die Zukunft"
1986-05-30,"""Man kann nicht allen helfen"""
1986-05-30,"Die Lichter gehen nimmer aus"
1986-05-30,"""Bonn und Budapest geben ein Vorbild"""
1986-05-23,"Unzensiert, ungekürzt"
1986-05-23,"Gewalt am Bauzaun"
1986-05-16,"Der gefragte Gegner"
1986-05-16,"Der teure Rest des Risikos"
1986-05-16,"England: Schwere Schlappe"
1986-05-16,"Jetzt wissen wir, was auf dem Spiele steht"
1986-05-09,"Die Angst vor den Beton-Türmen "
1986-05-09,"Der Super-GAU von Tschernobyl"
1986-05-09,"Doppelter Rückschlag für Gorbatschow"
1986-05-09,"Strahlenstaub über dem schönen Schein"
1986-04-04,"Auf halbem Wege getroffen"
1986-01-10,"Das Klima ist verseucht"
1986-01-10,"Haben Sie gar keine Angst?"
1985-12-20,"Hätte Christus mitgemacht?"
1985-11-22,"Die Ohnmacht schlägt durch"
1985-11-15,"Bauer Maas gibt auf"
1985-10-18,"Eine Zeit haben die!"
1985-10-18,"Mit Kuhkraft über die Felder"
1985-10-04,"""Wir sind so ein Mob"""
1985-08-23,"Atommüll für China"
1985-08-02,"Die Versuchskaninchen von Wackersdorf"
1985-06-07,"Eine Demonstration für die Bürgerfreiheit"
1985-05-10,"Angetippt"
1985-04-12,"Viele Kinder sind kein Segen"
1985-03-01,"Lichte Zeiten, kalte Öfen"
1985-02-15,"Lernen im Widerstand"
1985-01-25,"Neuseeland: Nuklearpazifisten im Pazifik"
1984-12-21,"Reserve hat Ruh’"
1984-12-14,"Der Richter und das unwägbare Risiko"
1984-11-30,"Der Freund wird zum Fremden"
1984-11-16,"""Wir sind Hoffnungsträger"""
1984-11-16,"Bildungspolitik - Ohne uns"
1984-11-09,"Zeitlese"
1984-10-12,"So schnell es geht..."
1984-10-05,"Wenn die Bürgerwehr marschiert"
1984-09-21,"Kauf oder Nichtkauf"
1984-09-21,"Die roten Gastarbeiter"
1984-09-21,"Unterricht in Umweltschutz"
1984-09-07,"Der eigene Dreck"
1984-08-10,"Nüchtern sieht er viel zu viel"
1984-08-10,"Die Urabstimmung droht"
1984-07-27,"Der Preis der Wiederaufarbeitung"
1984-06-15,"Kampf bis zum bitteren Ende"
1984-05-11,"Schwellenangst kennt sie nicht"
1984-04-20,"Nichts wie Ärger mit dem ollen Atomschiet"
1984-04-06,"Protest verhindert wenig, doch verändert vieles"
1984-03-23,"Elitebildung und Massenproduktion"
1983-12-02,"Andropow ist tot"
1983-11-18,"Die Kernenergie bedroht unsere Freiheit"
1983-11-11,"Paradies für Nestflüchter"
1983-11-04,"Am Kabel führt kein Weg vorbei"
1983-10-21,"180 Millionen für eine Ruine"
1983-10-14,"Freibier auf dem Roten Platz"
1983-08-26,"Eine ganz andere Zukunft könnte beginnen"
1983-03-25,"Plaketten - ja bitte!"
1983-02-25,"Wohin weht dieser Geist?"
1982-12-10,"Hoffen auf einen gewaltfreien Bürgerkrieg"
1982-11-26,"""Einer muß was zu sagen haben"""
1982-11-05,"Alles im Griff"
1982-10-22,"Palazzo Schoko"
1982-06-11,"Ein Land lebt in Dunkelheit"
1982-05-21,"Wie berechenbar ist Ronald Reagan?"
1982-05-07,"Ahnungslos und stümperhaft"
1982-04-09,"USA wollen Vorsprung verteidigen"
1982-03-19,"Fortwursteln geht nicht"
1982-02-12,"Der Chopper und das Rationale"
1982-02-05,"Das Ende einer Dienstfahrt"
1982-01-22,"Teurer Traum vom billigen Strom"
1981-12-25,"Österreich: Beschäftigungsprogramm auf Wiener Art"
1981-11-20,"Mitgefangen, mitgehangen?"
1981-10-30,"Revisionsverdächtig"
1981-10-30,"Am Kern vorbei"
1981-10-30,"Das Wunder läßt auf sich warten"
1981-10-23,"Kernkraft voraus?"
1981-09-11,"Krieg der Knöpfe"
1981-08-28,"Zensierte Babys"
1981-07-17,"Ohne Energie kein Fortschritt"
1981-07-03,"Buntheit allein ist noch keine Politik"
1981-05-22,"Neinsagen verboten"
1981-05-01,"Falscher Alarm und volles Rohr"
1981-04-17,"Bonn läßt sich viel Zeit"
1981-03-27,"Verkürzte Bürgerrechte?"
1981-03-13,"Wo sitzen die Drahtzieher?"
1981-03-06,"Japans Ja zum Atom"
1981-03-06,"Der Marsch der Siebzigtausend"
1981-02-27,"Der Appell von Hiroshima"
1981-02-13,"Atlantisches Fingerhakeln in München"
1981-02-06,"Es gibt keine geschlossene Konzeption"
1981-02-06,"Hanseatischer Kraftakt um die Kernkraft"
1981-01-30,"Brokdorf? Jein Danke!"
1980-12-26,"Ein notwendiges Übel"
1980-11-14,"Ob ich mir oder mich assimiliere..."
1980-11-07,"Wenn ich so dächte wie Kunert, möchte ich lieber tot sein"
1980-10-17,"Selbstmord wird empfohlen"
1980-09-26,"Weg mit der Wegwerfgesellschaft"
1980-09-12,"""Ich kann den net ab"""
1980-09-12,"Modell Deutschland - kein Meisterwerk"
1980-09-05,"Ein Klassenkampf ohne Klassen?"
1980-09-05,"Der Star und sein Fan"
1980-08-15,"Glaubenskrieg um Gorleben"
1980-07-25,"Wohngemeinschaft - ach, immer noch?"
1980-07-18,"Nix wie weg hier"
1980-06-20,"Schöne grüne Welt"
1980-06-13,"Ich möchte ein Don Quixote sein"
1980-05-30,"Lieder wurden zu Schreien"
1980-05-30,"Noch einmal mit Gefühl"
1980-05-30,"Wachsam in Holzpalästen"
1980-05-16,"Mit Fromm auf die Kanzel"
1980-05-16,"Knapp für Börner"
1980-04-11,"""Lauter solch’ Schurkenvolk..."""
1980-03-28,"Gebärstreik"
1980-03-21,"Atomkraft? Ja, bitte"
1980-03-14,"Bekennertum im Knopfloch"
1980-03-07,"Zum Nulltarif"
1980-02-29,"Nicht am Bürger vorbei"
1980-02-01,"Hebamme für ein neues Bewußtsein"
1980-02-01,"Schon eingepaßt ins Bürgerleben"
1980-01-04,"Die neue Schallplatte"
1979-12-21,"Worte der Woche"
1979-12-07,"Loriot – der Herr auf dem Sofa..."
1979-11-23,"Lehrstück über die Kernenergie"
1979-11-16,"Mal Schnucki, mal Gammelkatze"
1979-11-09,"Wallstreet stürzte noch nicht ein"
1979-10-12,"...will nicht so, wie die Planer wollen"
1979-09-28,"Ein unehrliches Doppelspiel"
1979-09-21,"Darf der Mensch, was er kann?"
1979-09-21,"Hallo, lebt ihr?"
1979-09-21,"Ein kalter Winter"
1979-09-07,"In Italien gehen die Lichter aus"
1979-08-31,"Zeitmosaik"
1979-08-03,"Wohin mit dem Atommüll?"
1979-07-13,"Die Eurofaschisten "
1979-06-29,"J. M-M.: Die andere Staatsauffassung"
1979-06-08,"Überfluß heißt das Marschziel"
1979-06-01,"Eine seltsame Spesenreise"
1979-06-01,"Über die Hintertreppe in ein anderes Leben"
1979-05-25,"Kümmern uns die Leute in BanglaDesh einen Dreck?"
1979-05-25,"Zwei streitbare Frauen in Lila"
1979-05-11,"Götterdämmerung in Vietnam"
1979-05-04,"Der Reaktor läßt die Briten kalt"
1979-05-04,"Der Weihrauch ist verflogen"
1979-04-27," Viele wurden aus dem Schlaf geweckt"
1979-04-20,"Atomenergie – ein ""Märchen wird wahr"""
1979-04-13,"Keine Angst vor dem Atom"
1979-04-13,"Atomkraft gegen Gottes Wille"
1979-04-13,"Kurzanalyse"
1979-04-06,"Fluchtwege aus der Gefahr?"
1979-03-30,"Ist die Zukunft schon vorüber?"
1979-03-02,"Tapferfeige Intellektuelle"
1979-02-23,"Politisches darf nur auf die Rückseite"
1978-12-22,"Zellen? – Nein danke"
1978-12-15,"Plakette oder Parkplatz"
1978-12-15,"Der Zukunft verpflichtet"
1978-12-01,"Die Lichter strahlen - heller denn je"
1978-10-27,"Hamburger Bußtag"
1978-10-27,"Vom Parteitag der Neuen Musik"
1978-10-13,"Eine Frage wert?"
1978-10-13,"Roter Reaktor für Libyen"
1978-09-29,"Zeitspiegel"
1978-09-22,"Mit den Aktien in die Defensive"
1978-09-22,"Auf dem Atom-Karussell "
1978-09-15,"Bücher zum Thema ""Kernenergie"":"
1978-08-18,"Mein halbes, mein doppeltes Land"
1978-07-28,"Kernenergie – Die Deutschen im Mittelfeld"
1978-07-07,"Solche Leute suche ich doch"
1978-06-30,"Ein Schaf ist ein Schaf bleibt ein Schaf"
1978-06-23,"Verschleiern, verniedlichen, verheimlichen"
1978-06-16,"Herzliche Grüße"
1978-05-05,"Im Wettlauf mit den Utopien"
1978-02-03,"Emanzipierte Untertanen"
1978-01-27,"Kernfrage Kernenergie"
1978-01-20,"Die ""Grünen"" kommen"
1977-11-25,"Zeitmosaik"
1977-11-18,"Immer schneller höher"
1977-11-11,"Ja zum Atom, doch kein Hurra"
1977-11-04,"Morgens Hearing, abends Party"
1977-10-28,"Ein Risiko für viele Generationen?"
1977-10-21,"Die Reaktoren der Zukunft"
1977-10-14,"Nach Abwägung aller Möglichkeiten"
1977-10-14,"... predigt des Teufels Wort"
1977-10-14,"Den Ölimport einfrieren"
1977-09-30,"Dem Wandel eine Richtung geben"
1977-09-23,"Stabilisierung nach rückwärts?"
1977-07-29,"Kernfrage Kernenergie"
1977-07-15,"Fort mit Schaden"
1977-05-13,"Keine Hoffnung für die Armen?"
1977-04-22,"Buback, Biermann und Che Guevara"
1977-04-15,"Zwischen Pest und Cholera"
1977-04-15,"In Deutschland ein Riese"
1977-03-25,"Standhaft oder nur starrsinnig?"
1977-03-04,"Grobe Klötze, grobe Keile"
1977-03-04,"Fünf gestandene Frauen"
1977-02-25,"Ein Sturz ohne Genickbruch"
1977-02-25,"Die ungehorsamen Bürger"
1977-02-11,"Die Kernkraft spaltet unser Land"
1977-01-14,"Ein Kampf um Strom"
1976-12-03,"Wie gefährlich ist ein Atomreaktor?"
1976-09-24,"Ja, mach nur einen Plan"
1976-06-04,"Das Hasenlatein des Schafsbauern"
1975-12-12,"Es wächst die Angst vor Reaktoren"
1975-07-11,"Bonner Kulisse"
1975-07-04,"Ohne Atomkraft leben?"
1975-06-27,"Ohne Atomkraft leben? (II)"
1975-06-20,"Ohne Atomkraft leben?"
1974-10-11,"Querschüsse aus den USA"
1974-03-08,"Nicht das letzte Wort über Henry"
1974-02-22,"An den Mauern steht: ""Nieder mit allem!"""
1974-02-01,"Sehnsucht nach dem Spinnrad?"
1974-01-04,"Wozu in die Ferne schweifen..."
1974-01-04,"Wenn der Staat die Drähte zieht"
1973-12-21,"Supersaubere Atomkraft"
1973-08-31,"Plötzlich, diesen Winter"
1972-04-21,"Die verschmähten Retter"
1972-02-11,"Teuer - und schon veraltet"
1971-05-07,"Weise ohne Resignation"
1970-10-09,"Wasserentsalzung in Hörnum"
1970-09-25,"Moskaus Offensive in der Forschung"
1969-12-05,"Die Technik frißt ihre Kinder"
1969-11-28,"Positives Echo auf Bonner Unterschrift"
1969-10-10,"Neues Klima aus dem Schornstein"
1969-09-19,"Meine Vaterhäuser"
1969-08-22,"Die Visionen des Herman Khan"
1969-06-20,"Engländer suchen billiges Geld in Deutschland"
1969-03-21,"Herausforderung des Yves Klein"
1969-02-21,"Wie lange will Bonn zögern?"
1968-08-09,"Vom Rechtsheiligen zum Sozialingenieur"
1968-01-05,"Die Initiative Prags"
1967-07-28,"Lebt weiter trotz de Gaulle"
1967-07-21,"Drei Deutsche am Drücker"
1967-07-14,"Wissen – wichtiger als Armeen"
1967-07-07,"Apropos Bikini"
1967-04-14,"Europa nach Hallstein"
1966-07-08,"Von Traditionen lebt’s sich schlecht"
1966-06-03,"Truman wollte Roosevelts Politik revidieren"
1966-03-25,"Das verbotene Wort"
1966-03-25,"Der Fehltritt rächt sich"
1964-12-11,"Hafergeld für Schridde"
1964-11-20,"Passagier - schiffe auf neuem Kurs"
1964-09-25,"Freundschaft ohne Illusionen"
1964-09-18,"Der Atomstrom wird alltäglich"
1964-07-17,"Europa: besser, schneller, billiger?"
1964-05-22,"Wider die Ideologie der Bauchwelle"
1964-03-27,"Zeitraffer"
1964-01-24,"Im Schrecken liegt der Segen"
1963-11-29,"Zweite Runde im Streit mit Panama"
1963-10-11,"Kennedys Vermächtnis"
1963-07-05,"Blick in die Zukunft"
1963-05-03,"Kein Grund zur Panik"
1963-04-26,"Kernkraftwerk - Made in Germany"
1963-03-29,"Flugzeug mit Löchern"
1963-02-15,"Gespräch mit einem Gaullisten"
1962-08-17,"""Ich berufe mich auf mein Gewissen"""
1962-06-01,"Von der Nähnadel bis zur Rakete"
1962-04-27,"Stiefkind Atom"
1962-03-02,"Zur Einigkeit auf Umwegen"
1961-10-27,"Mit Atomkraft zum Mond"
1961-10-27,"""Energie aus dem Nichts"""
1961-09-01,"Tue nichts und scheue viel"
1961-08-04,"Auf dem Dach Europas"
1961-06-23,"Die Gewerkschaft braucht eine Utopie"
1961-06-02,"Richtung Zukunft"
1961-03-03,"Atomkraft nicht überschätzen"
1961-01-06,"Wirklich abrüsten wollte bisher keiner"
1960-05-27,"Zeichen in der Wüste"
1960-04-22,"Napoleon geht um..."
1960-04-01,"Schnelle Luftfahrt"
1960-03-25,"Macht sich Forschung bezahlt?"
1960-02-05,"Nur mit der Musik haperte es"
1960-01-15,"RWE-Strom wieder mehr gefragt"
1959-10-23,"ZEITSPIEGEL"
1959-10-09,"ZEITSPIEGEL"
1959-09-25,"Ein Rohr an die Ruhr"
1959-09-18,"Ode an den Zürichsee"
1959-07-10,"Überall ist die Kohle auf dem Rückzug"
1959-02-13,"Die Welt im Spiegel der Zahlen"
1959-01-09,"Pakt mit Euratom"
1958-10-31,"Illusionen eines nüchternen Rechners"
1958-06-12,"Der Kernreaktor am Elbufer"
1958-05-15,"Die neue Halle"
1957-11-14,"Der Mensch ist gut, die Welt ist schön...in Brüssel"
1957-10-31,"Was lehrt die neue Physik?"
1957-10-24,"Auslandsaktien – nicht ganz ohne Reiz"
1957-10-17,"ZEITSPIEGEL"
1957-09-26,"Revolution oder nicht Revolution?"
1957-08-15,"Jedem sein Miniatur-Heimkraftwerk"
1957-06-13,"Zum Leben und zur Freiheit erwacht"
1957-03-14,"WOHIN ROLLST DU-GLOBUS?"
1957-02-21,"Im Kleinen zu Hause"
1956-12-27,"Funk für Anspruchsvolle"
1956-09-27,"Im Mittelpunkt: Atom"
1956-08-23,"ZEITSPIEGEL"
1956-08-02,"Atomkraft vom RWE"
1956-07-19,"Träumer, Spötter und Fanatiker"
1956-07-12,"Jules Vernes besiegt Marx"
1956-07-05,"Atomkraft – noch Zukunftsmusik"
1956-06-14,"Der Mensch vor dem Atom"
1956-02-23,"Der mutige Kultusminister"
1956-02-09,"Drei Schritte, die die Welt verändern"
1956-02-02,"Drei Schritte, die die Welt verändern"
1955-12-01,"RWE jetzt mit Milliarden-Umsatz"
1955-11-03,"Bundes- oder Länder-Strauß"
1955-10-27,"Atomkraft in Deutschland"
1955-09-15,"Atomkraft und Kraftbier"
1955-09-08,"Atome für den Frieden"
1955-09-08,"Atome für den Frieden"
1955-09-01,"Waffen vorzeigen!"
1955-08-25,"Atome für den Frieden"
1955-08-18,"Atome für den Frieden"
1955-08-04,"Atome für den Frieden"
1955-07-21,"Atom-Energie wird wirtschaftswichtig"
1955-07-21,"Schwedische Staatswirtschaft"
1955-07-07,"Die Luft unter Kontrolle"
1955-06-09,"Die Energiedebatte"
1955-06-02,"Aus dem Punktbuch"
1955-05-19,"Stehen wir vor einer Energiekrise?"
1955-04-28,"Die Geburtsstunde der Atomindustrie"
1954-12-23,"Das Recht auf Atomkraft"
1954-11-11,"Die Atombank"
1954-08-19,"Wetterstation unter dem Polareis"
1954-04-15,"Wo die Erde den Bohrturm verschlang..."
1953-12-31,"Segen der Atom-Zertrümmerung"
1953-11-26,"ZEITSPIEGEL"
1953-02-26,"Besuch in der Atomstadt Oak Ridge"
1952-01-03,"Atompolitik muß geändert werden"
1951-11-15,"Kraftfahrer müssen noch warten"
1951-11-01,"Argentiniens Investitionspläne"
1950-03-23,"Die Lust am Untergang"
1950-03-16,"Atomkraft: Lebensspender oder Todeswolken"
1950-01-05,"Gralsburg bei Nacht"
1949-12-29,"Zur Kenntnis genommen"
1949-06-23,"Brief an ein Liebespaar von 1999"
1949-03-10,"Geheime Mäzene im Land"
1948-12-30,"Was ist mit der Atomkraft?"
1948-11-25,"DER WEG ZUR ATOMENERGIE"
1948-10-07,"""Das Mahl des Herrn"""
1948-01-22,"Der Weltpaß"
1948-01-08,"Bikini"
1947-07-17,"Notizen"
1947-01-09,"Und Gott Eros weint"
1946-10-31,"Leidenschaft und Besinnung"
1946-08-22,"Gott oder Teufel"
1946-05-16,"Der zündende Gedanke"
1998-07-30,"WOCHENÜBERSICHT"
1998-09-24,"In den Wind geschrieben"
1998-07-16,"Friedrich Küppersbusch: Programmhinweis"
1998-12-30,"Atomkraft, nein danke"
1999-02-11,"Die Zukunft ist launisch"
1998-10-29,"Ausstieg? Nein danke"
